id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,number_of_reviews_ltm,type,stay_category
2479364,Suanluang,13.7447,100.60093,Private room,1801,30,3,0,booked,long-term
2489610,Khlong Toei,13.72699,100.56988,Entire home/apt,2043,370,23,0,booked,long-term
2714351,Khlong Toei,13.70597,100.59998,Private room,1050,1,1,0,booked,short-term
2716261,Sathon,13.71261,100.51296,Entire home/apt,800,1,251,30,popular,short-term
2492235,Parthum Wan,13.73954,100.53954,Entire home/apt,1351,1,53,0,popular,short-term
2516198,Suanluang,13.72343,100.61643,Entire home/apt,1659,10,5,0,booked,medium-term
2720747,Bang Sue,13.80733,100.53038,Entire home/apt,1843,2,4,1,booked,short-term
4313485,Vadhana,13.71805,100.59001,Private room,4429,3,0,0,not booked,short-term
2723621,Sathon,13.71199,100.5116,Entire home/apt,750,100,115,0,popular,long-term
3708615,Khlong Sam Wa,13.84645,100.69468,Entire home/apt,2000,1,0,0,not booked,short-term
3713433,Suanluang,13.73584,100.63094,Private room,950,1,3,0,booked,short-term
3713536,Suanluang,13.73601,100.63298,Private room,800,1,9,0,booked,short-term
3714702,Suanluang,13.736,100.63322,Private room,742,1,9,0,booked,short-term
2726713,Vadhana,13.74322,100.5564,Entire home/apt,1212,24,61,7,popular,long-term
3716321,Din Daeng,13.75941,100.55571,Private room,1500,3,0,0,not booked,short-term
4327609,Vadhana,13.708,100.60072,Private room,1500,31,25,2,booked,long-term
4344588,Phra Khanong,13.69952,100.6077,Private room,890,1,10,0,booked,short-term
4348740,Khlong San,13.72156,100.50605,Private room,727,90,1,0,booked,long-term
2740249,Phaya Thai,13.78647,100.54773,Private room,1857,365,17,0,booked,long-term
4356761,Bang Rak,13.72982,100.52558,Entire home/apt,1100,2,33,0,popular,short-term
2753594,Chatu Chak,13.81892,100.56602,Entire home/apt,1039,7,75,5,popular,medium-term
4367067,Ratchathewi,13.75285,100.53742,Shared room,450,1,25,0,booked,short-term
4374932,Khlong Toei,13.72582,100.5704,Entire home/apt,990,30,27,0,booked,long-term
4379681,Sathon,13.72066,100.54713,Entire home/apt,650,1,106,1,popular,short-term
3732347,Bang Kapi,13.74914,100.60628,Entire home/apt,1039,60,3,0,booked,long-term
2778874,Sathon,13.71304,100.51213,Entire home/apt,1300,100,12,0,booked,long-term
3732371,Parthum Wan,13.7467,100.54295,Entire home/apt,8800,180,2,0,booked,long-term
2778907,Sathon,13.71759,100.51373,Entire home/apt,1700,1,218,11,popular,short-term
2805935,Saphan Sung,13.77458,100.67411,Private room,390,1,16,0,booked,short-term
3732731,Parthum Wan,13.74444,100.54409,Entire home/apt,3436,1,19,6,booked,short-term
4388745,Bang Kho laen,13.70074,100.52732,Entire home/apt,890,200,25,0,booked,long-term
4398507,Bang Kho laen,13.70968,100.51419,Private room,2087,1,0,0,not booked,short-term
2813164,Phra Nakhon,13.74771,100.49931,Private room,3545,1,61,6,popular,short-term
4405781,Vadhana,13.746885,100.558998,Entire home/apt,1380,1,238,2,popular,short-term
4405804,Vadhana,13.746899,100.558998,Entire home/apt,1150,1,218,2,popular,short-term
4405871,Bang Rak,13.73244,100.5216,Private room,1879,1,0,0,not booked,short-term
3735012,Vadhana,13.73861,100.57353,Entire home/apt,2000,30,34,3,popular,long-term
3747051,Parthum Wan,13.74373,100.54257,Entire home/apt,3343,1,25,15,booked,short-term
2819341,Bang Rak,13.73427,100.52155,Private room,1757,30,4,0,booked,long-term
2842313,Khlong San,13.71303,100.50001,Entire home/apt,1500,2,3,0,booked,short-term
2870408,Vadhana,13.7427,100.57013,Entire home/apt,1100,14,41,10,popular,medium-term
3752774,Vadhana,13.74582,100.5633,Entire home/apt,1850,50,159,0,popular,long-term
3761988,Vadhana,13.73094,100.5954,Private room,630,1,45,0,popular,short-term
3768870,Dusit,13.76007,100.51349,Entire home/apt,1200,14,57,3,popular,medium-term
3772295,Vadhana,13.73053,100.59591,Hotel room,859,1,35,2,popular,short-term
3772304,Vadhana,13.73198,100.59549,Private room,800,1,12,1,booked,short-term
3787176,Khlong Toei,13.70991,100.59164,Entire home/apt,800,15,130,4,popular,long-term
4412914,Vadhana,13.73537,100.58466,Entire home/apt,3071,2,50,0,popular,short-term
2945910,Suanluang,13.73754,100.63129,Private room,700,1,37,0,popular,short-term
4425076,Khlong Toei,13.72402,100.57832,Entire home/apt,2036,5,20,7,booked,medium-term
4436540,Sathon,13.71937,100.53883,Entire home/apt,800,30,21,4,booked,long-term
2951291,Huai Khwang,13.77496,100.57364,Entire home/apt,1351,1,181,0,popular,short-term
3794264,Din Daeng,13.764796257019045,100.56478118896484,Entire home/apt,990,1,302,277,popular,short-term
2960072,Phra Nakhon,13.74941,100.49719,Private room,3892,1,2,0,booked,short-term
3795275,Vadhana,13.74474,100.55718,Private room,1250,30,1,0,booked,long-term
2960283,Phra Nakhon,13.7477,100.49783,Hotel room,3910,1,10,2,booked,short-term
2972032,Chatu Chak,13.80406,100.57064,Private room,517,15,0,0,not booked,long-term
3804292,Suanluang,13.70719,100.60582,Private room,1700,1,0,0,not booked,short-term
4443639,Khlong Toei,13.71762,100.57892,Private room,5000,31,0,0,not booked,long-term
2983202,Sathon,13.71882,100.54796,Entire home/apt,2650,1,16,0,booked,short-term
2983684,Sathon,13.71959,100.5486,Entire home/apt,3067,1,183,5,popular,short-term
2988144,Din Daeng,13.79827,100.57379,Private room,2200,3,0,0,not booked,short-term
2996027,Parthum Wan,13.74468,100.543,Private room,1586,1,15,0,booked,short-term
2999242,Bang Khen,13.86789,100.60451,Entire home/apt,1200,1,34,2,popular,short-term
3813366,Thon buri,13.71066,100.48007,Entire home/apt,907,5,6,1,booked,medium-term
3813738,Vadhana,13.73256,100.59577,Hotel room,650,1,24,0,booked,short-term
3006637,Ratchathewi,13.75018,100.53277,Entire home/apt,1150,3,73,7,popular,short-term
3053245,Phaya Thai,13.78898,100.54582,Entire home/apt,1905,3,33,0,popular,short-term
3085172,Chatu Chak,13.80646,100.56226,Entire home/apt,2211,1,8,0,booked,short-term
3847105,Khlong Toei,13.71097,100.58523,Private room,1000,3,0,0,not booked,short-term
4450156,Huai Khwang,13.75595,100.5678,Entire home/apt,100000,365,0,0,not booked,long-term
3102516,Khlong San,13.71331,100.49882,Entire home/apt,1450,24,17,1,booked,long-term
4453151,Khlong Toei,13.706226,100.598396,Entire home/apt,1436,3,37,5,popular,short-term
3851325,Din Daeng,13.79031,100.57423,Entire home/apt,1200,3,24,0,booked,short-term
3116621,Bang Rak,13.7293,100.52908,Entire home/apt,1500,180,14,0,booked,long-term
3863870,Bang Na,13.68005,100.60938,Entire home/apt,799,7,38,0,popular,medium-term
3133481,Bang Sue,13.81936,100.53637,Entire home/apt,866,7,36,0,popular,medium-term
3871472,Phasi Charoen,13.71067,100.452,Entire home/apt,825,7,3,0,booked,medium-term
4458066,Pra Wet,13.67571,100.65415,Entire home/apt,1200,2,0,0,not booked,short-term
3147846,Bang Rak,13.73215,100.5214,Private room,1800,30,3,0,booked,long-term
4471377,Sathon,13.72062,100.54707,Entire home/apt,593,1,103,6,popular,short-term
3148114,Phra Nakhon,13.75989,100.4999,Shared room,496,1,31,0,booked,short-term
3872899,Phra Khanong,13.68585,100.61037,Entire home/apt,999,3,36,0,popular,short-term
3187701,Khlong San,13.72297,100.50815,Entire home/apt,500,360,9,0,booked,long-term
3891902,Parthum Wan,13.74763,100.5283,Private room,2000,7,20,0,booked,medium-term
4487407,Chatu Chak,13.83442,100.57082,Private room,1100,7,0,0,not booked,medium-term
4496229,Parthum Wan,13.74124,100.53352,Entire home/apt,4258,1,0,0,not booked,short-term
4512873,Khlong Toei,13.70408,100.59999,Entire home/apt,2078,180,0,0,not booked,long-term
3201508,Phra Khanong,13.68494,100.60537,Entire home/apt,744,30,32,0,booked,long-term
3899173,Parthum Wan,13.74699,100.54616,Entire home/apt,3500,180,70,0,popular,long-term
3203538,Chatu Chak,13.80786,100.57013,Entire home/apt,1860,3,332,26,popular,short-term
4523599,Din Daeng,13.78905,100.57354,Private room,600,2,26,0,booked,short-term
3209677,Pra Wet,13.70489,100.66969,Private room,699,2,0,0,not booked,short-term
3899352,Phasi Charoen,13.73929,100.44774,Entire home/apt,400,28,123,0,popular,long-term
3209940,Pra Wet,13.70675,100.67085,Private room,699,1,0,0,not booked,short-term
3211998,Yan na wa,13.69589,100.53495,Entire home/apt,1500,1,0,0,not booked,short-term
4524130,Vadhana,13.73784,100.56407,Private room,700,10,0,0,not booked,medium-term
4526250,Khlong Toei,13.72138,100.58236,Entire home/apt,15000,1,1,0,booked,short-term
3226062,Lat Krabang,13.79016,100.78797,Entire home/apt,9500,3,0,0,not booked,short-term
3907522,Vadhana,13.73826,100.58525,Private room,2000,1,0,0,not booked,short-term
3263283,Bang Na,13.6753,100.59922,Entire home/apt,2078,2,8,0,booked,short-term
3908465,Vadhana,13.74521,100.56804,Private room,1682,2,3,0,booked,short-term
3917160,Vadhana,13.72792,100.58774,Private room,3500,1,0,0,not booked,short-term
3917240,Vadhana,13.72815,100.58755,Private room,3500,1,0,0,not booked,short-term
3925181,Sathon,13.72077,100.54692,Entire home/apt,1200,1,248,8,popular,short-term
3925333,Sathon,13.72075,100.54692,Entire home/apt,1450,1,233,3,popular,short-term
3925370,Sathon,13.72075,100.5469,Entire home/apt,1450,1,91,9,popular,short-term
4533422,Suanluang,13.71037,100.62355,Entire home/apt,670,1,0,0,not booked,short-term
4540932,Don Mueang,13.92277,100.58107,Entire home/apt,2000,365,0,0,not booked,long-term
3265276,Khlong San,13.72363,100.51109,Entire home/apt,3587,3,1,0,booked,short-term
3927786,Bang Na,13.67896,100.61232,Entire home/apt,400,2,66,2,popular,short-term
3270988,Phaya Thai,13.77481,100.54546,Entire home/apt,1659,30,59,0,popular,long-term
3936422,Chatu Chak,13.81658,100.5787,Entire home/apt,1057,4,0,0,not booked,medium-term
4541203,Suanluang,13.73898,100.61394,Private room,1385,1,0,0,not booked,short-term
4544331,Phra Nakhon,13.75545,100.50362,Private room,1717,1,1,0,booked,short-term
3285133,Phaya Thai,13.775,100.54037,Entire home/apt,1732,30,1,0,booked,long-term
4549768,Phra Khanong,13.69406,100.59619,Private room,1080,5,0,0,not booked,medium-term
3940735,Vadhana,13.73078,100.59043,Entire home/apt,3000,1,0,0,not booked,short-term
3941501,Chatu Chak,13.82955,100.5428,Private room,1000,3,0,0,not booked,short-term
3951193,Rat Burana,13.68495,100.49906,Entire home/apt,900,2,7,0,booked,short-term
3963138,Chatu Chak,13.80977,100.569,Entire home/apt,2000,30,5,0,booked,long-term
3963238,Suanluang,13.73585,100.63108,Private room,8000,1,35,0,popular,short-term
3304263,Sathon,13.71284,100.51466,Entire home/apt,899,100,57,0,popular,long-term
3349278,Bang Rak,13.72904,100.53521,Entire home/apt,3775,1,17,0,booked,short-term
3963355,Phaya Thai,13.78001,100.54283,Entire home/apt,1200,180,69,0,popular,long-term
4559898,Vadhana,13.73359,100.57397,Entire home/apt,2220,21,33,0,popular,long-term
4568276,Ratchathewi,13.75059,100.5556,Entire home/apt,1590,10,63,0,popular,medium-term
4569633,Phaya Thai,13.78231,100.54341,Entire home/apt,1650,30,110,3,popular,long-term
3382055,Bang Sue,13.82095,100.53517,Entire home/apt,750,3,21,4,booked,short-term
3982256,Khlong San,13.71014,100.50364,Entire home/apt,1177,6,92,0,popular,medium-term
4026520,Khlong San,13.71031,100.50235,Entire home/apt,1177,6,84,9,popular,medium-term
3399974,Khlong Toei,13.70527,100.60015,Entire home/apt,1108,14,44,1,popular,medium-term
4035028,Rat Burana,13.68106,100.5078,Entire home/apt,700,30,8,2,booked,long-term
4051601,Bang Na,13.68102,100.61227,Entire home/apt,520,7,151,12,popular,medium-term
4054925,Sathon,13.71453,100.51174,Entire home/apt,999,100,47,0,popular,long-term
4571148,Huai Khwang,13.78242,100.57513,Entire home/apt,1150,28,115,4,popular,long-term
4572647,Vadhana,13.74011,100.55798,Entire home/apt,2147,365,2,0,booked,long-term
4578892,Khlong San,13.72167,100.50761,Shared room,330,2,1,0,booked,short-term
3406017,Khlong Toei,13.70702,100.59778,Entire home/apt,999,30,37,6,popular,long-term
3421487,Saphan Sung,13.77459,100.67264,Entire home/apt,370,1,34,0,popular,short-term
3428407,Vadhana,13.74113,100.58628,Private room,1000,1,0,0,not booked,short-term
4061700,Phra Khanong,13.69768,100.60777,Entire home/apt,1200,5,1,0,booked,medium-term
4070339,Bang Phlat,13.80663,100.51206,Private room,1093,1,0,0,not booked,short-term
4077711,Lat Phrao,13.81556,100.61063,Private room,900,1,1,0,booked,short-term
4078780,Bang Rak,13.73349,100.52333,Private room,1900,30,4,1,booked,long-term
3431491,Chom Thong,13.71367,100.46775,Entire home/apt,600,30,35,4,popular,long-term
3444406,Bang Rak,13.73008,100.51486,Entire home/apt,2212,5,17,3,booked,medium-term
4579661,Khlong Sam Wa,13.84514,100.76442,Private room,1044,1,0,0,not booked,short-term
4584256,Din Daeng,13.78087,100.57255,Private room,800,1,0,0,not booked,short-term
4612906,Vadhana,13.73925,100.55807,Entire home/apt,1385,180,22,0,booked,long-term
3452365,Khlong Toei,13.72228,100.57116,Shared room,1209,1,0,0,not booked,short-term
4080470,Sathon,13.71045,100.52223,Entire home/apt,5818,1,166,2,popular,short-term
3458847,Suanluang,13.73585,100.63139,Private room,900,1,4,0,booked,short-term
4081778,Thon buri,13.70624,100.49502,Private room,1500,90,0,0,not booked,long-term
4094587,Chatu Chak,13.82419,100.55235,Entire home/apt,1000,1,2,1,booked,short-term
4621171,Yan na wa,13.67747,100.52811,Entire home/apt,1208,2,0,0,not booked,short-term
4625549,Bang Khen,13.86556,100.61861,Entire home/apt,866,2,0,0,not booked,short-term
4625702,Phra Khanong,13.6886,100.60747,Entire home/apt,2424,2,0,0,not booked,short-term
4625756,Suanluang,13.72168,100.61818,Entire home/apt,1662,10,29,0,booked,medium-term
4626626,Parthum Wan,13.74674,100.54233,Entire home/apt,4848,2,1,0,booked,short-term
4636072,Ratchathewi,13.75026,100.55641,Entire home/apt,1629,30,73,5,popular,long-term
3480807,Parthum Wan,13.74034,100.54555,Entire home/apt,17265,1,344,59,popular,short-term
4639960,Khlong Toei,13.73313,100.56259,Private room,4871,1,7,0,booked,short-term
4639962,Khlong Toei,13.73313,100.56259,Private room,4871,1,27,1,booked,short-term
3522687,Bang Rak,13.73276,100.52332,Private room,700,30,11,0,booked,long-term
3532103,Khlong Toei,13.73701,100.55193,Entire home/apt,990,30,63,0,popular,long-term
4641768,Bang Rak,13.72457,100.53187,Entire home/apt,1500,180,2,0,booked,long-term
4663946,Vadhana,13.74393,100.56986,Private room,1800,1,0,0,not booked,short-term
4664830,Bang Rak,13.73421,100.52163,Private room,1500,30,7,1,booked,long-term
3534365,Phra Nakhon,13.75972,100.49995,Shared room,481,1,3,1,booked,short-term
4097834,Bang Rak,13.73251,100.52679,Entire home/apt,1200,30,374,19,popular,long-term
4100060,Vadhana,13.746896,100.558998,Entire home/apt,1725,1,188,3,popular,short-term
3534740,Bang Rak,13.73297,100.52147,Private room,700,30,15,1,booked,long-term
3543320,Bang Phlat,13.77608,100.48508,Private room,800,1,0,0,not booked,short-term
4100884,Chatu Chak,13.83848,100.57947,Private room,650,30,4,0,booked,long-term
4676181,Phaya Thai,13.78044,100.54211,Private room,5614,1,0,0,not booked,short-term
3549827,Bang Na,13.67907,100.61437,Entire home/apt,520,4,178,3,popular,medium-term
3564919,Phra Khanong,13.70542,100.61201,Private room,693,180,0,0,not booked,long-term
4681385,Vadhana,13.73444,100.57176,Private room,1200,1,0,0,not booked,short-term
4682485,Phra Nakhon,13.76011,100.49973,Shared room,599,1,2,0,booked,short-term
4683534,Khlong San,13.72234,100.50351,Private room,1500,1,224,0,popular,short-term
4687288,Vadhana,13.7322,100.58305,Entire home/apt,1250,7,75,15,popular,medium-term
4106042,Parthum Wan,13.74696,100.52725,Entire home/apt,1000,30,113,3,popular,long-term
3596797,Bang Sue,13.82212,100.53333,Entire home/apt,933,19,38,2,popular,long-term
4113340,Khlong San,13.70818,100.49716,Entire home/apt,1310,180,7,0,booked,long-term
4688670,Lat Krabang,13.72167,100.7386,Entire home/apt,5000,300,17,0,booked,long-term
3607858,Ratchathewi,13.76289,100.53823,Entire home/apt,1143,1,0,0,not booked,short-term
4122975,Bang Rak,13.72597,100.53111,Entire home/apt,890,3,94,0,popular,short-term
4123832,Ratchathewi,13.75202,100.53685,Shared room,970,1,12,0,booked,short-term
4124073,Ratchathewi,13.75183,100.53677,Shared room,381,1,105,8,popular,short-term
3607988,Phaya Thai,13.78827,100.54804,Entire home/apt,2500,7,0,0,not booked,medium-term
3611451,Parthum Wan,13.73939,100.54344,Entire home/apt,3271,1,89,21,popular,short-term
4142228,Ratchathewi,13.75212,100.53687,Shared room,450,1,10,1,booked,short-term
3611516,Parthum Wan,13.7417,100.54582,Entire home/apt,19276,1,111,41,popular,short-term
4142372,Ratchathewi,13.75193,100.53688,Shared room,346,1,9,1,booked,short-term
3611529,Parthum Wan,13.74047,100.54568,Entire home/apt,24536,1,126,14,popular,short-term
4152520,Ratchathewi,13.75195,100.53686,Shared room,416,1,50,1,popular,short-term
3638728,Suanluang,13.74117,100.60071,Entire home/apt,1212,7,19,2,booked,medium-term
4153487,Sathon,13.72073,100.5469,Entire home/apt,1157,1,280,12,popular,short-term
4695837,Phaya Thai,13.78662,100.55299,Private room,1490,60,5,0,booked,long-term
4863676,Khlong San,13.72375,100.50404,Private room,1500,1,92,0,popular,short-term
4863748,Khlong San,13.72213,100.50201,Private room,1800,1,93,0,popular,short-term
4863919,Khlong San,13.72236,100.50368,Private room,1500,1,311,2,popular,short-term
4158983,Khlong San,13.7198,100.51101,Entire home/apt,3809,30,3,0,booked,long-term
4864132,Khlong San,13.72388,100.50361,Private room,1800,1,106,1,popular,short-term
4869033,Suanluang,13.73688,100.64723,Entire home/apt,2200,30,0,0,not booked,long-term
4178179,Sai Mai,13.92239,100.64996,Entire home/apt,3117,1,0,0,not booked,short-term
4184143,Khlong San,13.71166,100.50196,Entire home/apt,1136,20,91,6,popular,long-term
4696346,Din Daeng,13.77588,100.56033,Private room,700,1,0,0,not booked,short-term
4696364,Phaya Thai,13.78689,100.5475,Private room,1188,30,0,0,not booked,long-term
4876321,Phra Nakhon,13.76152,100.50037,Private room,700,1,30,0,booked,short-term
4711365,Parthum Wan,13.73924,100.54015,Entire home/apt,2995,2,153,10,popular,short-term
4882209,Bangkok Noi,13.75459,100.48451,Private room,890,2,4,0,booked,short-term
4188313,Sathon,13.72091,100.54255,Entire home/apt,3500,7,0,0,not booked,medium-term
4882226,Bangkok Noi,13.75534,100.48639,Private room,590,2,6,0,booked,short-term
